node_id,Built_Area_area_50m,Rangeland_area_50m,Trees_area_50m,Water_area_50m,Bare_Ground_area_50m,Crops_area_50m,Flooded_Vegetation_area_50m,Built_Area_area_100m,Rangeland_area_100m,Trees_area_100m,Water_area_100m,Bare_Ground_area_100m,Crops_area_100m,Flooded_Vegetation_area_100m,Built_Area_area_200m,Rangeland_area_200m,Trees_area_200m,Water_area_200m,Bare_Ground_area_200m,Crops_area_200m,Flooded_Vegetation_area_200m,Built_Area_area_300m,Rangeland_area_300m,Trees_area_300m,Water_area_300m,Bare_Ground_area_300m,Crops_area_300m,Flooded_Vegetation_area_300m,Built_Area_area_500m,Crops_area_500m,Flooded_Vegetation_area_500m,Rangeland_area_500m,Trees_area_500m,Water_area_500m,Bare_Ground_area_500m,Bare_Ground_area_1000m,Built_Area_area_1000m,Crops_area_1000m,Flooded_Vegetation_area_1000m,Rangeland_area_1000m,Trees_area_1000m,Water_area_1000m,Bare_Ground_area_2000m,Built_Area_area_2000m,Crops_area_2000m,Flooded_Vegetation_area_2000m,Rangeland_area_2000m,Trees_area_2000m,Water_area_2000m,Bare_Ground_area_3000m,Built_Area_area_3000m,Crops_area_3000m,Flooded_Vegetation_area_3000m,Rangeland_area_3000m,Trees_area_3000m,Water_area_3000m,Bare_Ground_area_4000m,Built_Area_area_4000m,Crops_area_4000m,Flooded_Vegetation_area_4000m,Rangeland_area_4000m,Trees_area_4000m,Water_area_4000m,Bare_Ground_area_5000m,Built_Area_area_5000m,Crops_area_5000m,Flooded_Vegetation_area_5000m,Rangeland_area_5000m,Trees_area_5000m,Water_area_5000m,Industrial_area_50m,Industrial_area_100m,Industrial_area_200m,Industrial_area_300m,Industrial_area_500m,Industrial_area_1000m,Industrial_area_2000m,Industrial_area_3000m,Industrial_area_4000m,Industrial_area_5000m,total_AADT_50m,total_AADT_100m,total_AADT_200m,total_AADT_300m,total_AADT_500m,total_AADT_1000m,total_AADT_2000m,total_AADT_3000m,total_AADT_4000m,total_AADT_5000m,total_road_length_50m,total_road_length_100m,total_road_length_200m,total_road_length_300m,total_road_length_500m,total_road_length_1000m,total_road_length_2000m,total_road_length_3000m,total_road_length_4000m,total_road_length_5000m,avg_ndvi_50m,avg_ndvi_100m,avg_ndvi_200m,avg_ndvi_300m,avg_ndvi_500m,avg_ndvi_1000m,avg_ndvi_2000m,avg_ndvi_3000m,avg_ndvi_4000m,avg_ndvi_5000m,avg_pop_dens_50m,avg_pop_dens_100m,avg_pop_dens_200m,avg_pop_dens_300m,avg_pop_dens_500m,avg_pop_dens_1000m,avg_pop_dens_2000m,avg_pop_dens_3000m,avg_pop_dens_4000m,avg_pop_dens_5000m
50,7841.371226299798,0.0,0.0,0.0,0,0,0,31365.48490568144,0.0,0.0,0.0,0,0,0,125461.93962180348,0.0,0.0,0.0,0,0,0,282289.36414873716,0.0,0.0,0.0,0,0,0,784137.1226383935,0.0,0.0,0.0,0.0,0.0,0,0.0,2999815.038681032,0.0,0.0,136733.43954313913,0.0,0.0,0.0,11713038.823579717,0.0,0.0,182684.9812653555,636830.0851874092,13640.04187901837,41629.570665504376,21105203.127388652,0.0,2542.8353821608316,2499658.351654492,3134402.7513416396,1445499.5340269352,41629.570665504376,31362045.354702894,0.0,10707.655583815875,6399216.851265204,6901001.703709186,5470173.64944915,57152.720774660964,42986787.046269335,4302.976284773392,10707.655583815875,10000248.625092587,13161009.542582612,12193500.446455503,0.0,0.0,0.0,0.0,0.0,0.0,33929.108462640084,394006.0376594355,1233469.492546626,1557535.6335520954,0.0,0.0,0.0,0.0,0.0,90200.0,3228900.0,6950200.0,9204800.0,12128200.0,0.0,0.0,0.0,0.0,0.0,3056.5028854218076,27259.60819591289,56320.51968130824,77680.00630594531,97752.31572334145,0.05866038272719481,0.0885534123878873,0.13457076063224313,0.14688233559166827,0.15230743448398712,0.16863038946696307,0.17174052056596775,0.18231459721747628,0.1788579512102294,0.17330026891694358,7735.016601027756,8301.541712741699,8296.061623118154,8210.029119688472,8184.951040794805,7853.933561362389,8081.776700261879,6739.3652503359135,5896.006590547663,5451.709545119298
51,7841.371226480128,0.0,0.0,0.0,0,0,0,31365.484905476198,0.0,0.0,0.0,0,0,0,124304.60929618016,1157.3303539475692,0.0,0.0,0,0,0,269093.3858685736,13195.978396357588,0.0,0.0,0,0,0,588294.1942095865,0.0,0.0,37381.21215449326,158461.71582653487,0.0,0,0.0,1899679.6161107763,0.0,0.0,174921.73698336014,1061947.1504606507,0.0,600.4207796187941,8973356.163417865,100.06955154476796,0.0,1131853.6025946792,2440283.888502833,0.0,600.4207796187941,16750492.030360522,48533.62748260388,0.0,5987367.520907386,5429435.221400678,12508.809519477703,16811.705877403594,26419193.12963958,55838.81821371651,0.0,13486207.074264,10002199.399152571,204530.83421958843,19613.653175585267,39757733.62564637,59041.02760990747,0.0,22020785.101597134,15106195.217443183,1450347.0013257542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23926.785470145558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698000.0,2848000.0,4649000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.136951611303,26568.328432432492,42727.736343844146,0.19667759946695793,0.18114691089004234,0.19955742974688814,0.2094176676280545,0.24034927624705002,0.2657795492372067,0.24738691444588987,0.2593137027764594,0.2640760383687863,0.25796940060621637,3204.1,3084.532292145747,2847.8873362289664,2736.4375284798753,2637.74066172493,2316.585597717275,2503.055994356581,2285.19163236447,2362.1155644918417,2688.803592938132
52,7841.3712262610725,0.0,0.0,0.0,0,0,0,31365.48490527134,0.0,0.0,0.0,0,0,0,125448.34900797524,0.0,13.590536794264585,0.0,0,0,0,250559.7934864813,0.0,31729.570488747882,0.0,0,0,0,603871.136765729,0.0,0.0,0.0,180265.98539742528,0.0,0,0.0,2094529.5717911483,0.0,0.0,128324.52174082764,913694.3863949439,0.0,2409.8098690087563,7237982.375753114,4202.905189316348,0.0,1500686.5517356955,3754579.8248735466,46332.09946374816,3402.3516797523275,15144932.534711372,4202.905189316348,0.0,4251178.58407204,8766634.84238905,58583.22798618774,6204.298977934,25760385.088003475,4302.9736587640955,0.0,7006095.870520785,15402033.144991323,2005751.9167913813,76575.5075808966,38444586.90890567,4302.9736587640955,700.4966749364397,12244337.144719776,23661375.345735934,3981820.5288792965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130441.92168105251,752201.5276873985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572600.0,6378600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17754.001677318207,67623.87419323612,0.24006598123354722,0.233004505269166,0.21992669993513364,0.23213747034344623,0.23639344419050728,0.24513948413907383,0.24611912690833773,0.24422305938113428,0.22510973132178555,0.22232817884215225,7056.0,7056.0,6785.493028351847,5923.01575940465,5138.995902799101,4332.929345630493,4195.604122658606,4787.657790716478,5745.992802071101,5424.7915062417915
54,7694.4846767573845,0.0,0.0,146.88654955600336,0,0,0,24043.408217837685,0.0,0.0,7322.076691175467,0,0,0,89563.59530443634,0.0,0.0,35898.34426670021,0,0,0,231907.80295525788,0.0,0.0,50381.56139257255,0,0,0,700008.1360554558,0.0,0.0,0.0,0.0,84128.9876962275,0,0.0,2710334.406341082,0.0,0.0,836.0862077049914,0.0,425378.00035262306,0.0,11927464.189146666,0.0,0.0,7805.458196476393,0.0,610924.3148277501,5303.686560685014,25913585.03414548,0.0,0.0,7805.458196476393,0.0,2302242.76356616,5321.530763015062,45778631.68426476,0.0,0.0,689387.0374966691,8505.87029900072,3702928.7525023064,197420.5474431091,70529663.64905113,0.0,3402.400667507155,965611.3186771566,112547.70212502284,6605070.630233548,0.0,0.0,0.0,0.0,0.0,0.0,24015.3644030421,585154.8294036529,3083714.32592555,6257480.355816308,0.0,0.0,0.0,0.0,0.0,0.0,6586000.0,11515000.0,17751600.0,26233200.0,0.0,0.0,0.0,0.0,0.0,1619.015634472393,40901.94582257452,74890.53875976676,122036.87923867373,171009.65202964187,0.13629772630295253,0.0864614875923305,0.08400438228748609,0.11699598461285632,0.10147306028813628,0.0746831237111879,0.08270768915124728,0.08638170036653565,0.09713291833326403,0.10026578237981847,13535.722846997882,13388.966536479486,13347.337473442263,14731.992178656506,18502.785296077578,21326.442733102318,18177.55332986958,13857.643036617652,11503.633128167034,10549.846225590607
55,6235.793279903606,0.0,1605.577948445952,0.0,0,0,0,14420.128775537363,0.0,16945.356129960324,0.0,0,0,0,19713.24321146864,0.0,105748.69641034568,0.0,0,0,0,19713.24321146864,0.0,262576.1209384955,0.0,0,0,0,19713.24321146864,0.0,0.0,0.0,764423.879424185,0.0,0,0.0,433539.9666241425,0.0,0.0,0.0,2703008.5546494448,0.0,0.0,4915717.482545281,0.0,0.0,245464.77641923167,7385011.8274349915,0.0,0.0,13295639.670071438,0.0,0.0,1684763.4260142925,13248532.588314366,0.0,666.6324435965533,26069012.50734282,0.0,0.0,4468881.074038379,19646113.74207052,100.06837788031,700.4663326681302,45895858.159195475,0.0,0.0,7251741.601766247,25066205.588546544,199201.00015388412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242000.0,906000.0,5076000.0,8128000.0,0.0,0.0,0.0,0.0,0.0,0.0,8332.042246539699,19834.735091756294,44852.74620257532,62977.59404237311,0.16951018502744875,0.2157457344319171,0.24762604662789836,0.2595918919067423,0.2660694599194918,0.26867042400796964,0.26477777320385315,0.25632551758686156,0.25019579742989756,0.23893075455288793,1494.8564637777215,1419.380955081153,1381.5775941363063,1378.4109053446566,1357.2531446249693,1414.5303081813688,1684.6038686975007,2558.4606349736414,3210.284113304449,3840.068434242327
56,7841.371226316317,0.0,0.0,0.0,0,0,0,31365.484905505713,0.0,0.0,0.0,0,0,0,125461.93962246543,0.0,0.0,0.0,0,0,0,275189.47948321607,7099.88503647585,0.0,0.0,0,0,0,715880.0026949495,0.0,0.0,20614.280769136833,47642.84248056676,0.0,0,0.0,2909699.1460332074,0.0,0.0,20614.280769136833,206235.05999421072,0.0,3402.3516797523275,9101132.941365464,4202.905189316348,0.0,824053.7375047308,2613402.0473111,0.0,3402.3516797523275,19142300.4431485,4202.905189316348,0.0,2250009.040208888,6782689.190232847,46332.09946374816,58966.67591789452,32775175.02928223,4202.905189316348,0.0,4914272.676022345,12337229.566339867,94928.33323248499,99267.78330055242,49436390.83841946,4302.9736587640955,0.0,8882578.297220213,18921884.929473672,1069281.1614192205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46625.42248875608,1397065.290247411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443600.0,4520600.0,9237800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13237.058621267017,49219.576872115584,97084.5026556106,0.08145219807451601,0.11923214746152552,0.1720485144253982,0.1822513656420304,0.18982679830140892,0.19442857668820884,0.2079610716252202,0.2120112155452313,0.21495544345629833,0.21087355778446537,1594.2,1594.2,1594.2,2211.008755763104,4337.653609767527,9092.783885605642,11094.283174390934,8670.420524867863,7675.69326406317,6539.604430712351
57,7841.371226372492,0.0,0.0,0.0,0,0,0,31365.484905325546,0.0,0.0,0.0,0,0,0,121515.16847290695,3946.7710307694565,0.0,0.0,0,0,0,271481.9819206046,10807.382228306853,0.0,0.0,0,0,0,771328.376054844,0.0,0.0,12808.746582915146,0.0,0.0,0,0.0,3074548.548465342,0.0,0.0,61999.954074836765,0.0,0.0,0.0,12014671.134146715,0.0,0.0,508386.7152471492,23136.04781832422,0.0,36737.21033353031,23662390.191950504,15319.172334289042,0.0,4435795.963926286,61081.77940505679,17612.168537093527,446300.5906576819,36902244.32437221,44034.935349996966,0.0,11057232.080078838,112576.54424544385,1622389.5866712786,448502.0958655653,47422504.21689222,69047.4549017498,0.0,21628436.861861464,340869.80154120474,8504353.965816258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122735.30366624889,649741.1369858874,789247.7884427479,0.0,0.0,0.0,0.0,0.0,0.0,2882000.0,3989600.0,4815800.0,6481800.0,0.0,0.0,0.0,0.0,0.0,0.0,11059.398807463393,21512.410802430564,38897.70024484197,58830.01755617586,0.051738989137721,0.11750813099636108,0.14589012747249275,0.16688780257381916,0.16148781372561435,0.1700744996067557,0.1720180686606865,0.18476379731827983,0.179107116631495,0.175919356468797,8209.4,8121.4246994315345,7349.189356308701,7031.053937475578,6873.569788214406,6932.827308107199,6174.39466906536,5210.8199244199095,4499.143471070516,3748.059205682998
58,7841.371226443567,0.0,0.0,0.0,0,0,0,31365.48490563646,0.0,0.0,0.0,0,0,0,125461.93962199846,0.0,0.0,0.0,0,0,0,282289.3641492475,0.0,0.0,0.0,0,0,0,784137.1226384881,0.0,0.0,0.0,0.0,0.0,0,4092.054640972175,3090406.90786069,0.0,0.0,18533.9607067702,0.0,23515.539528095807,11507.916402323992,11012574.32676427,200.13763098800553,0.0,861186.5802843585,46632.051530029756,614092.9214993459,12308.464105611656,23961961.06103558,300.2059349548496,641848.1094893849,2453121.0837593586,53536.77271283184,1105860.0029894123,29275.405251871223,36449344.31975522,400.2761920310935,768253.3828303425,7056663.87501386,205745.55766835518,5675092.317295624,168959.7812751121,49139835.55473484,778600.8151914884,3348191.024853316,17075713.800369196,326157.6054810966,7576255.126656697,0.0,0.0,0.0,0.0,0.0,0.0,62003.94356977852,62003.94356977852,570429.8439823964,1547871.1893638524,0.0,0.0,0.0,0.0,0.0,552000.0,1054000.0,3777600.0,5631600.0,6712200.0,0.0,0.0,0.0,0.0,0.0,1057.7227085367858,24686.452552145136,44966.56851962919,62607.8121540798,83473.32551963169,0.13060594365435085,0.14070606760675924,0.16553137086692177,0.16116924998694065,0.1517284211137465,0.1572598066004251,0.14840779517670855,0.1505385865535498,0.14000884773628364,0.15394174164632862,7053.1,7053.1,7053.1,7053.1,6779.5966028669,6066.550665008338,5508.703256844733,5961.197982030628,5369.928140855655,4221.900252098038
59,7841.371226295629,0.0,0.0,0.0,0,0,0,31365.484905215966,0.0,0.0,0.0,0,0,0,125461.93962121573,0.0,0.0,0.0,0,0,0,282289.36414916685,0.0,0.0,0.0,0,0,0,784137.1226354829,0.0,0.0,0.0,0.0,0.0,0,0.0,3100823.9656084445,0.0,0.0,35724.52493772897,0.0,0.0,4963.2760514905485,12144854.399073947,200.13763098800553,0.0,332641.93142897,36124.74532630951,27409.281541276512,11507.916402323992,26066995.92164356,200.13763098800553,0.0,1379214.2960817292,53536.77271283184,717481.9934729139,13609.343271645166,40786609.96046898,2901.336428545655,641379.1672598369,5064847.846673399,66052.73964885817,3609377.154318173,452081.67185849935,51301229.43621963,827428.7503933825,1092743.3095595818,16915449.056843873,328911.10939034144,7495876.169353298,0.0,0.0,0.0,0.0,0.0,0.0,55573.4353998938,449105.73534346983,700703.5502609299,1465635.4034294111,0.0,0.0,0.0,0.0,0.0,1128000.0,2313600.0,3253600.0,5739200.0,7247800.0,0.0,0.0,0.0,0.0,1396.6467364710684,3737.2066442955484,12123.44851965206,29773.06801333429,63529.03423705808,79320.50715771067,0.13701835002569507,0.18180743096600227,0.18082987839788756,0.18349134622022586,0.18118724153840096,0.16431074582139388,0.15452811455078996,0.151297100046882,0.1483768675660344,0.15864427645424634,6543.6,6543.6,6543.6,6543.6,6521.184777237514,6839.807809802742,6983.159704770398,6234.867271502537,5202.323365123964,4156.404746236193
60,7841.371226250118,0.0,0.0,0.0,0,0,0,31365.484905273956,0.0,0.0,0.0,0,0,0,123286.74799508991,2175.191555518272,0.0,0.0,0,0,0,262138.7658431255,20150.598115301356,0.0,0.0,0,0,0,616985.1089624878,0.0,0.0,167152.012452239,0.0,0.0,0,0.0,2539536.075397534,0.0,0.0,593810.2234387278,3202.188071807327,0.0,140188.41522089601,8739829.69666378,2601.7572221200808,0.0,3598454.4099123245,56013.55604229231,9106.145714739156,444299.2451074914,16413961.939060101,2901.9631570749307,0.0,11093302.076401742,82656.13341834897,191815.25030390485,468002.21134092676,27558350.74783674,12008.063919670252,0.0,21426671.57837871,355517.17720418196,364222.712810231,489930.3866512103,42128271.21811541,50734.05274181581,0.0,34330210.92283073,754230.5887801922,660334.9043335763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352175.1258619815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178000.0,4816000.0,5995600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11528.176274490686,26317.26376031071,55940.272768059214,0.08367214648480652,0.09883727711237827,0.12915667131460812,0.16952831903948665,0.2180421595690996,0.20850356976759732,0.19833723742200443,0.2059375075557833,0.22008369068415337,0.22564851274747158,515.6,515.6,524.4065095829686,1254.3438869341321,2396.7733222496604,3091.08464541334,3929.6591427497438,3732.254614674096,3605.6968146351924,3438.7400112555383
61,7841.371226389399,0.0,0.0,0.0,0,0,0,31365.48490533963,0.0,0.0,0.0,0,0,0,125461.9396219249,0.0,0.0,0.0,0,0,0,282289.3641490269,0.0,0.0,0.0,0,0,0,784137.1226351135,0.0,0.0,0.0,0.0,0.0,0,0.0,2954765.998766368,0.0,0.0,82023.95083442188,11523.669449539482,88234.85486361737,8405.786685575029,9789328.82007576,200.13763098800553,635950.8933575901,1066985.380893111,17412.02738652232,1027910.8890721286,12308.464105611656,21115628.122098636,200.13763098800553,641848.1094893849,2654665.6898192153,46632.051530029756,3757652.606730448,32262.497967353705,32964379.70098934,400.2761920310935,2998401.7155344076,7588673.173874061,174809.52219171164,6425846.254635076,260282.713874881,44793642.09070413,1195433.5877789063,6833044.02592321,15500739.16835667,296302.3437521785,9534274.182779277,0.0,0.0,0.0,0.0,0.0,10712.564912878683,62003.94356977852,62003.94356977852,668076.0714608377,1417275.9892066056,0.0,0.0,0.0,0.0,0.0,264000.0,1242000.0,2599600.0,5202600.0,5952600.0,0.0,0.0,0.0,0.0,0.0,8172.235036356211,28843.171237248374,48044.692160791674,64824.82148413985,82302.2824493054,0.16872697537065134,0.18958909011800917,0.1813244352195803,0.16166570682695494,0.1489443803167046,0.1370765602687539,0.13707220259788705,0.129878313853252,0.1332979181939471,0.14038008124167348,4276.7,4276.7,4173.028506826702,4088.0963487250892,4013.681455085185,4287.012828127507,5330.898583162669,5634.2105370003155,5047.814566425052,3916.2828261784816
62,7841.3712264233145,0.0,0.0,0.0,0,0,0,30123.98177908484,1241.503125453801,0.0,0.0,0,0,0,113039.25741868264,12422.68200366137,0.0,0.0,0,0,0,269780.7124908588,12508.651658733772,0.0,0.0,0,0,0,771628.4709786461,0.0,0.0,12508.651658733772,0.0,0.0,0,0.0,2986647.0472414577,0.0,0.0,121599.27905400831,10707.400507095612,17594.76622708035,7296.830570633998,10768716.255737415,0.0,32897.98567008578,1447243.306993231,17412.02738652232,272627.65598969033,39047.09760733566,18412514.406164348,400.2745129793694,661549.2354806926,6783335.823129034,112477.11638899255,2219611.8661947115,57039.0310213508,27853503.123357024,158272.75154711618,2639365.1549617145,13645981.234244278,477569.0205933501,5353042.271488798,75383.38874065837,36810135.19406551,1265669.0432037115,6414803.99303108,24014211.608958278,655617.4764639869,9177888.709599776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19629.948037177524,62003.94356977852,1032751.1073296939,0.0,0.0,0.0,0.0,0.0,0.0,1326000.0,3079000.0,3233000.0,5450600.0,0.0,0.0,0.0,0.0,0.0,8679.653650640568,27606.20011845523,48609.692942787,66100.70503822553,81778.03484357508,0.23259923965440776,0.22520562657841164,0.23191744879805748,0.21623395465177553,0.1842218446513639,0.17099102683203105,0.15904114550843734,0.15753003169939236,0.159790052519284,0.167844873345623,7693.7,7693.7,7693.7,7693.7,7693.7,6601.609538728376,5688.836984412767,4645.858891240864,3901.7589976151494,3231.631021571727
63,7841.371226182767,0.0,0.0,0.0,0,0,0,29536.408683994763,1829.0762103434445,0.0,0.0,0,0,0,117356.29773022416,8105.6418911636765,0.0,0.0,0,0,0,274183.7222582314,8105.6418911636765,0.0,0.0,0,0,0,759008.0225648537,0.0,0.0,25129.09973611078,0.0,0.0,0,0.0,2912850.60472717,0.0,0.0,222299.5328208272,0.0,1398.3561639352629,138.4047431297122,8664242.965619924,0.0,487651.1191164269,2021065.1964171461,10707.400507095612,1362388.9124695433,3050.4922213596633,16433009.98528553,0.0,2779311.0392391146,3593904.2003713767,17412.02738652232,5402248.523213519,50650.714753429034,23883499.83951874,292886.665225621,7041068.675717538,10183716.597448088,194254.0689546178,8538696.10131134,283621.7865006423,33276164.979027834,1675057.9706050863,13474134.684213312,17614345.768312555,624679.8574868193,11465708.044353308,0.0,0.0,0.0,0.0,0.0,0.0,1147.0834214819013,10712.564912878683,255969.04029268833,2816941.008366041,0.0,0.0,0.0,0.0,0.0,588000.0,1145000.0,1501000.0,3233000.0,3448600.0,0.0,0.0,0.0,0.0,2441.9727961190392,8018.144005448029,24771.695525785613,42120.06755488125,65217.4267516991,83119.7979575122,0.04775965125471989,0.13933724151983984,0.16325796489561392,0.14914105078168613,0.1509038751914639,0.1489615525615523,0.12915332067215643,0.11820441976410673,0.12886664518455027,0.13899587564443844,4442.4,4442.4,4442.4,4442.4,4450.120141532783,5548.763805863952,5351.778503722309,4195.5177165181185,3408.905618616829,2836.444456935074
64,7841.371226394539,0.0,0.0,0.0,0,0,0,31365.48490548304,0.0,0.0,0.0,0,0,0,125461.93962203228,0.0,0.0,0.0,0,0,0,282289.3641487661,0.0,0.0,0.0,0,0,0,720260.2222025353,0.0,0.0,57263.28327976811,0.0,6613.613706026248,0,0.0,1545839.009762524,0.0,190120.6556688761,417798.0395994441,0.0,982790.7765078186,0.0,6031573.188176588,100.07025707624389,1428770.7047460927,1165737.9032027074,0.0,3920012.0463810666,185952.40921861763,14452062.112954045,1189074.6847129632,3798977.287380137,2524170.5583583503,6191.305621004952,6072508.269670392,357030.63419058773,24999825.000481352,2097374.7323746686,5968714.831113951,7342836.513764303,17412.02738652232,9401580.364520574,877950.5556032753,37086625.81662553,2106885.2413726775,9512328.720924543,11224914.368252719,66245.62269935972,17538761.720571924,0.0,0.0,0.0,0.0,0.0,0.0,733244.5753531253,930546.8251834204,1304768.89667536,1542947.9368728618,0.0,0.0,0.0,0.0,0.0,154000.0,515600.0,1041600.0,3437600.0,5472200.0,0.0,0.0,0.0,1420.1671442059965,2977.0034176289882,5681.944442559824,22703.056955347987,34867.07691738085,55457.399619670134,75392.29611089415,0.1277844221418022,0.18553472047036698,0.1688663554914389,0.1629285639894814,0.18060801176831162,0.12014118832831408,0.07978376031160919,0.09371565200232469,0.10317954608688117,0.0992741412084242,12468.0,12468.0,12389.720940120305,11501.324905702095,9374.977131731433,6302.73556385898,4337.535331856158,3940.4771161941303,3691.1667858645146,3395.715034668127
65,7841.371226313482,0.0,0.0,0.0,0,0,0,31365.484905881596,0.0,0.0,0.0,0,0,0,125461.939621492,0.0,0.0,0.0,0,0,0,276655.01781509776,5634.346555653561,0.0,0.0,0,0,0,614355.5512280056,10931.912227395327,0.0,158849.66222193808,0.0,0.0,0,23516.514372473834,1658711.7611984317,160360.62402871437,0.0,1046129.6755614872,0.0,247829.89734764758,25510.45927098074,5099379.706026036,1133588.6673779658,52521.16117419948,3502026.3132836185,12708.849986527879,2720458.822512224,43130.21319234944,11064228.77769178,1809266.880771758,499895.1133195693,6479546.30157379,15811.005334279256,8317057.8531470625,177344.3812258003,18016164.304752626,2106785.1733608684,1507068.5559362655,8252306.634977255,15811.005334279256,20109294.04062722,583059.898076341,26690009.26481661,2106785.1733608684,3989613.476104842,9737579.511133434,15811.005334279256,35290853.958484575,0.0,0.0,0.0,0.0,0.0,4704.721476515992,349885.9487157975,1413545.3047872367,1537553.690397542,1673248.4430544917,0.0,0.0,0.0,0.0,0.0,0.0,62000.0,325200.0,2249200.0,4732800.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.2215931069286,13647.260306712065,36742.72230797344,54436.082168827525,0.10233466456390003,0.16831176707715917,0.18099264601254234,0.18545726647489177,0.1840125757575874,0.13775559341538776,0.12388002883476443,0.10449013268551226,0.07034194566377773,0.056148695254169566,329.1,329.1,329.1,329.1,329.1,379.3070549163529,1820.180683957217,2251.865347766951,2296.9131607414374,2336.069352687875
78,7841.371226211968,0.0,0.0,0.0,0,0,0,31365.484905461908,0.0,0.0,0.0,0,0,0,125461.93962120739,0.0,0.0,0.0,0,0,0,282289.36414917046,0.0,0.0,0.0,0,0,0,784137.1226374396,0.0,0.0,0.0,0.0,0.0,0,0.0,3063745.1411518515,0.0,0.0,7004.88382641596,0.0,65798.47326632337,0.0,10553727.177639926,0.0,0.0,393332.3924443386,0.0,1599134.5304809702,23616.584338344896,21350435.58601529,684349.8527703434,17208.898086986563,2808259.182460574,12708.849986527879,3332357.4612726336,56739.61482194326,31606358.149238892,1705551.0452049903,1569757.017101644,7353703.726082824,58640.377540015485,7834024.63317381,250618.6555299484,43192800.893785,2106985.3109918563,3584639.5540935616,10401174.317369912,106373.02252626212,18771117.831362866,0.0,0.0,0.0,0.0,0.0,63915.35257349462,577456.8772040479,1107950.7436213074,1540208.6982413933,1548266.2553104204,0.0,0.0,0.0,0.0,0.0,131600.0,131600.0,3507200.0,4805800.0,6359800.0,0.0,258.13083541518193,737.9815823252791,1159.189363201194,1973.880005145973,4200.350392147148,9732.168286588609,33624.88793789089,53530.2479768512,75293.2883986204,0.12262029377940628,0.12218034520387805,0.10751652687729166,0.10655117884602736,0.1175940973850566,0.11764141493918592,0.10977931443208082,0.1326282589231623,0.1309122598192133,0.1102669238177805,9680.7,9691.485724946268,9390.070625360924,9189.384068505073,9020.721468871094,8481.148516186593,5899.1083332986755,4799.850225928931,3977.5922404736275,3517.05056980713
79,7841.371226275693,0.0,0.0,0.0,0,0,0,31365.48490554376,0.0,0.0,0.0,0,0,0,118061.13969525706,7400.8000072877585,0.0,0.0,0,0,0,267879.4356411567,14409.928507574235,0.0,0.0,0,0,0,769727.1941291783,0.0,0.0,14409.928507574235,0.0,0.0,0,0.0,3098642.961538939,0.0,0.0,29897.11405387435,0.0,8008.430692329235,0.0,12361670.678109385,0.0,0.0,139340.1970812543,0.0,45183.383095124256,0.0,25395291.601061016,900.6264639261703,0.0,901397.6368939736,57942.65731806686,1873404.7095278646,16901.61807959131,39439541.61442372,26397.31233549867,7584.774077644772,5567710.388890542,96866.35274982703,5029772.266984835,344648.53666460974,49096760.79169561,960608.3502761023,1009675.6458049541,14899695.814942034,151578.49838491308,11950745.29170541,0.0,0.0,0.0,0.0,0.0,14183.029915477242,544729.7451163064,666148.565180062,670856.0905470023,1472525.6668859716,0.0,0.0,0.0,0.0,564000.0,1872000.0,3263600.0,4595800.0,4595800.0,6791800.0,0.0,0.0,0.0,403.4179292536978,1653.5783715299258,5143.208612277558,18739.99775003255,31610.121033102165,42770.04552561349,72729.34420584318,0.08197652095419158,0.08603900683253356,0.15503741896712833,0.15055293478112342,0.14222140536562142,0.1405898342658061,0.14930140613556941,0.14649741242313263,0.15094379995583024,0.14528896825914805,8556.8,8556.8,8556.8,8478.995447599716,8320.159650513504,7844.361394001214,6636.02705946131,5649.521439080969,4637.160669722649,3842.343074296055
